corridor_encoded,event_cause_encoded,vehicle_type_encoded,police_station_encoded,zone_encoded,hour_of_day,day_of_week,month,hour_sin,hour_cos,dow_sin,dow_cos,is_rush_hour,is_high_priority_corridor,is_non_corridor,has_vehicle_type,has_zone,corridor_events_4h,corridor_events_24h,y_closure,y_priority,y_duration,y_severity,id,corridor,event_cause,is_stale_active,start_datetime
6,3,0,19,10,4,3,2,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,0,0,2,2,0,1,,0,FKID001792,Hennur Main Road,congestion,0,2024-02-22 04:17:40.017000+00:00
2,14,6,41,10,4,3,2,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,1,0,1,0,2,6,0,1,,0,FKID001786,Bellary Road 1,vehicle_breakdown,0,2024-02-22 04:21:42.399000+00:00
2,14,6,43,10,4,3,2,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,1,0,1,0,3,7,0,1,20.718708183333334,0,FKID001777,Bellary Road 1,vehicle_breakdown,0,2024-02-22 04:24:06.070000+00:00
15,3,0,32,10,4,3,2,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,1,0,0,0,2,3,0,1,,0,FKID001795,ORR North 2,congestion,0,2024-02-22 04:44:43.028000+00:00
3,14,6,9,10,4,3,2,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,1,0,1,0,0,2,0,1,,0,FKID001797,Bellary Road 2,vehicle_breakdown,0,2024-02-22 04:50:07.132000+00:00
11,14,2,24,10,4,3,2,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,1,1,0,6,17,0,0,,0,FKID001803,Non-corridor,vehicle_breakdown,0,2024-02-22 04:50:18.051000+00:00
2,14,5,32,10,5,3,2,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,1,0,1,0,4,8,0,1,,0,FKID001804,Bellary Road 1,vehicle_breakdown,0,2024-02-22 05:08:58.671000+00:00
11,14,6,13,10,5,3,2,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0,1,1,0,6,18,0,0,,0,FKID001805,Non-corridor,vehicle_breakdown,0,2024-02-22 05:11:27.737000+00:00
11,7,0,21,10,5,3,2,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0,1,0,0,7,19,0,0,,0,FKID001781,Non-corridor,pot_holes,1,2024-02-22 05:38:50.133000+00:00
19,14,8,8,10,5,3,2,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,1,0,1,0,0,0,0,1,,0,FKID001806,Tumkur Road,vehicle_breakdown,0,2024-02-22 05:45:34.692000+00:00
11,14,8,1,10,6,3,2,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,1,1,0,8,20,0,0,,0,FKID001807,Non-corridor,vehicle_breakdown,0,2024-02-22 06:07:06.125000+00:00
8,7,0,25,10,6,3,2,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,1,,0,FKID001789,IRR(Thanisandra road),pot_holes,1,2024-02-22 06:15:12.126000+00:00
11,14,1,6,10,6,3,2,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,1,1,0,8,20,1,0,,1,FKID001802,Non-corridor,vehicle_breakdown,0,2024-02-22 06:21:44.725000+00:00
11,14,2,16,10,6,3,2,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,1,1,0,9,21,0,0,,0,FKID001790,Non-corridor,vehicle_breakdown,0,2024-02-22 06:45:24.702000+00:00
11,14,2,50,10,6,3,2,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,1,1,0,9,21,0,0,,0,FKID001793,Non-corridor,vehicle_breakdown,0,2024-02-22 06:57:25.692000+00:00
8,14,2,25,10,7,3,2,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1,0,0,1,0,1,1,0,1,,0,FKID001813,IRR(Thanisandra road),vehicle_breakdown,0,2024-02-22 07:09:39.888000+00:00
20,14,2,14,10,7,3,2,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1,0,0,1,0,0,0,0,1,,0,FKID001814,Varthur Road,vehicle_breakdown,0,2024-02-22 07:19:04.161000+00:00
11,14,2,24,10,7,3,2,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1,0,1,1,0,8,20,0,0,112.04517458333332,0,FKID001800,Non-corridor,vehicle_breakdown,0,2024-02-22 07:53:45.518000+00:00
1,14,8,37,10,8,3,2,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,1,0,0,2,0,1,27.85295405,0,FKID001799,Bannerghata Road,vehicle_breakdown,0,2024-02-22 08:18:57.197000+00:00
11,14,6,28,10,8,3,2,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,1,1,0,8,20,0,0,10.010460816666669,0,FKID001812,Non-corridor,vehicle_breakdown,0,2024-02-22 08:34:15.878000+00:00
11,14,6,28,10,9,3,2,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1,0,1,1,0,6,20,0,0,15.370875883333332,0,FKID001816,Non-corridor,vehicle_breakdown,0,2024-02-22 09:40:52.955000+00:00
11,14,5,28,10,13,3,2,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,1,1,0,1,21,0,0,,0,FKID001817,Non-corridor,vehicle_breakdown,0,2024-02-22 13:05:46.995000+00:00
11,2,0,28,10,18,3,2,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1,0,1,0,0,0,20,0,0,45.76001521666667,1,FKID001820,Non-corridor,accident,0,2024-02-22 18:47:23.440000+00:00
18,14,5,3,10,18,3,2,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1,1,0,1,0,0,0,0,1,,0,FKID001836,Old Madras Road,vehicle_breakdown,0,2024-02-22 18:47:56.368000+00:00
18,2,0,3,10,18,3,2,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1,1,0,0,0,1,1,0,1,,0,FKID001824,Old Madras Road,accident,0,2024-02-22 18:52:12.821000+00:00
11,4,0,14,10,19,3,2,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1,0,1,0,0,1,21,0,0,,0,FKID001818,Non-corridor,construction,1,2024-02-22 19:07:37.514000+00:00
11,14,2,51,10,19,3,2,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1,0,1,1,0,2,22,0,0,,0,FKID001842,Non-corridor,vehicle_breakdown,0,2024-02-22 19:11:09.352000+00:00
11,14,2,14,10,19,3,2,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1,0,1,1,0,3,23,0,0,,0,FKID001830,Non-corridor,vehicle_breakdown,0,2024-02-22 19:18:21.111000+00:00
12,6,0,14,10,19,3,2,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1,1,0,0,0,0,1,0,1,83.30453795,0,FKID001822,ORR East 1,others,0,2024-02-22 19:42:26.940000+00:00
0,7,0,40,10,20,3,2,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,1,,0,FKID001827,Airport New South Road,pot_holes,0,2024-02-22 20:11:25.554000+00:00
9,14,6,30,10,20,3,2,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,1,0,1,0,0,0,0,1,,0,FKID001847,Magadi Road,vehicle_breakdown,0,2024-02-22 20:53:22.037000+00:00
13,4,0,14,10,20,3,2,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,1,0,0,0,0,2,0,1,790.2777166666667,0,FKID001829,ORR East 2,construction,0,2024-02-22 20:55:29.337000+00:00
11,7,0,21,10,21,3,2,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,0,1,0,0,4,23,0,0,,0,FKID001825,Non-corridor,pot_holes,1,2024-02-22 21:08:23.044000+00:00
18,14,6,3,10,21,3,2,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,1,0,1,0,2,2,0,1,,0,FKID001848,Old Madras Road,vehicle_breakdown,0,2024-02-22 21:12:09.287000+00:00
11,11,0,52,10,21,3,2,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,0,1,0,0,5,24,0,0,566.6772309666667,0,FKID001828,Non-corridor,road_conditions,0,2024-02-22 21:28:48.714000+00:00
4,7,0,45,10,21,3,2,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,1,,0,FKID001835,CBD 1,pot_holes,0,2024-02-22 21:56:36.216000+00:00
16,6,0,6,10,22,3,2,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,2,0,1,69.93633795000001,0,FKID001837,ORR West 1,others,0,2024-02-22 22:01:23.662000+00:00
11,6,0,17,10,22,3,2,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,1,0,0,6,25,0,0,,0,FKID001841,Non-corridor,others,1,2024-02-22 22:06:34.234000+00:00
10,14,2,17,10,22,3,2,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,1,0,1,0,0,0,0,1,57.164526783333336,0,FKID001838,Mysore Road,vehicle_breakdown,0,2024-02-22 22:16:29.086000+00:00
16,14,2,6,10,22,3,2,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,1,0,1,0,1,3,0,1,12.721911633333333,0,FKID001843,ORR West 1,vehicle_breakdown,0,2024-02-22 22:57:26.469000+00:00
11,7,0,40,10,23,3,2,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,1,0,0,3,24,0,0,,0,FKID001846,Non-corridor,pot_holes,1,2024-02-22 23:32:25.372000+00:00
9,14,8,30,10,23,3,2,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,1,0,1,0,1,1,0,1,,0,FKID001849,Magadi Road,vehicle_breakdown,0,2024-02-22 23:35:28.024000+00:00
11,14,2,45,10,23,3,2,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,1,1,0,4,25,0,0,55.57841278333333,0,FKID001851,Non-corridor,vehicle_breakdown,0,2024-02-22 23:41:01.371000+00:00
14,4,0,18,10,0,4,2,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,2,0,1,,0,FKID001850,ORR North 1,construction,1,2024-02-23 00:18:46.226000+00:00
12,14,7,14,10,1,4,2,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,1,0,1,0,0,1,0,1,,0,FKID001853,ORR East 1,vehicle_breakdown,0,2024-02-23 01:22:53.862000+00:00
15,14,2,23,10,1,4,2,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,1,0,1,0,0,3,0,1,24.8373106,0,FKID001852,ORR North 2,vehicle_breakdown,0,2024-02-23 01:25:17.176000+00:00
9,14,2,30,10,1,4,2,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,1,0,1,0,1,2,0,1,53.36274408333334,0,FKID001854,Magadi Road,vehicle_breakdown,0,2024-02-23 01:25:55.164000+00:00
11,14,3,19,10,1,4,2,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,1,1,0,3,25,0,0,26.50678253333333,0,FKID001855,Non-corridor,vehicle_breakdown,0,2024-02-23 01:31:15.182000+00:00
11,14,8,24,10,1,4,2,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,1,1,0,4,26,0,0,26.544809666666666,0,FKID001858,Non-corridor,vehicle_breakdown,0,2024-02-23 01:37:27.571000+00:00
11,7,0,24,10,1,4,2,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,5,27,0,0,,0,FKID001856,Non-corridor,pot_holes,1,2024-02-23 01:44:10.661000+00:00
10,14,3,6,10,2,4,2,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,1,0,1,0,0,1,0,1,51.91649708333333,0,FKID001861,Mysore Road,vehicle_breakdown,0,2024-02-23 02:20:33.064000+00:00
18,14,2,25,10,2,4,2,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,1,0,1,0,0,3,0,1,,0,FKID001859,Old Madras Road,vehicle_breakdown,0,2024-02-23 02:34:10.886000+00:00
12,14,5,5,10,3,4,2,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,1,0,1,0,1,2,0,1,,0,FKID001860,ORR East 1,vehicle_breakdown,0,2024-02-23 03:26:09.470000+00:00
10,14,3,6,10,3,4,2,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,1,0,1,0,1,2,0,1,68.26804354999999,0,FKID001863,Mysore Road,vehicle_breakdown,0,2024-02-23 03:41:36.037000+00:00
11,4,0,14,10,4,4,2,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,3,23,0,0,2.2817703166666665,0,FKID001864,Non-corridor,construction,0,2024-02-23 04:38:09.877000+00:00
10,14,2,1,10,4,4,2,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1,0,1,0,2,3,0,1,,0,FKID001875,Mysore Road,vehicle_breakdown,0,2024-02-23 04:50:36.331000+00:00
11,14,2,7,10,4,4,2,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,1,1,0,4,23,0,0,,0,FKID001876,Non-corridor,vehicle_breakdown,0,2024-02-23 04:55:26.998000+00:00
11,14,2,29,10,5,4,2,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,1,1,0,3,22,0,0,,0,FKID001886,Non-corridor,vehicle_breakdown,0,2024-02-23 05:40:37.606000+00:00
10,14,2,1,10,5,4,2,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,1,0,1,0,3,4,0,1,,0,FKID001883,Mysore Road,vehicle_breakdown,0,2024-02-23 05:49:21.902000+00:00
15,3,0,32,10,5,4,2,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,1,0,1,,0,FKID001882,ORR North 2,congestion,0,2024-02-23 05:49:42.201000+00:00
11,14,2,29,10,5,4,2,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,1,1,0,3,23,0,0,6.4820150000000005,0,FKID001872,Non-corridor,vehicle_breakdown,0,2024-02-23 05:57:34.907000+00:00
11,14,3,42,10,6,4,2,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,1,1,0,4,22,0,0,,0,FKID001884,Non-corridor,vehicle_breakdown,0,2024-02-23 06:22:39.205000+00:00
4,14,6,45,10,6,4,2,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,1,0,0,1,0,1,13.161401233333333,0,FKID001873,CBD 1,vehicle_breakdown,0,2024-02-23 06:33:07.007000+00:00
19,14,4,53,10,6,4,2,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,1,0,1,0,0,0,0,1,,0,FKID001866,Tumkur Road,vehicle_breakdown,0,2024-02-23 06:48:44.025000+00:00
1,6,0,21,10,7,4,2,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,1,0,1,28.348933666666667,0,FKID001874,Bannerghata Road,others,0,2024-02-23 07:08:52.366000+00:00
15,14,10,23,10,8,4,2,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,1,0,1,0,1,2,0,1,,0,FKID001880,ORR North 2,vehicle_breakdown,0,2024-02-23 08:28:42.411000+00:00
19,14,5,39,10,8,4,2,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,1,0,1,0,1,1,0,1,,0,FKID001881,Tumkur Road,vehicle_breakdown,0,2024-02-23 08:32:02.610000+00:00
0,14,2,40,10,9,4,2,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1,0,0,1,0,0,1,0,1,,0,FKID001878,Airport New South Road,vehicle_breakdown,0,2024-02-23 09:12:21.598000+00:00
13,14,7,28,10,20,4,2,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,1,0,1,0,0,1,0,1,,0,FKID001895,ORR East 2,vehicle_breakdown,0,2024-02-23 20:03:20.247000+00:00
16,14,3,22,10,20,4,2,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,1,0,1,0,0,2,0,1,54.41555578333334,0,FKID001888,ORR West 1,vehicle_breakdown,0,2024-02-23 20:11:42.870000+00:00
11,7,0,0,10,20,4,2,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,1,0,0,0,13,0,0,,0,FKID001879,Non-corridor,pot_holes,0,2024-02-23 20:28:22.820000+00:00
9,14,3,30,10,20,4,2,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,1,0,1,0,0,3,0,1,,0,FKID001889,Magadi Road,vehicle_breakdown,0,2024-02-23 20:32:55.890000+00:00
11,14,8,26,10,20,4,2,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,1,1,0,1,14,0,0,20.946314283333333,0,FKID001885,Non-corridor,vehicle_breakdown,0,2024-02-23 20:51:56.515000+00:00
11,14,3,42,10,21,4,2,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,0,1,1,0,2,15,0,0,,0,FKID001887,Non-corridor,vehicle_breakdown,0,2024-02-23 21:04:12.527000+00:00
13,4,0,14,10,21,4,2,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,1,1,0,1,777.3821166666668,0,FKID001894,ORR East 2,construction,0,2024-02-23 21:08:23.073000+00:00
6,16,0,19,10,21,4,2,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,0,0,1,,0,FKID001890,Hennur Main Road,water_logging,1,2024-02-23 21:27:37.833000+00:00
11,14,5,5,10,22,4,2,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,1,1,0,3,13,0,0,,0,FKID001893,Non-corridor,vehicle_breakdown,0,2024-02-23 22:31:36.600000+00:00
2,14,8,32,10,22,4,2,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,1,0,1,0,0,0,0,1,,0,FKID001900,Bellary Road 1,vehicle_breakdown,0,2024-02-23 22:37:56.906000+00:00
1,14,2,22,10,23,4,2,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0,0,0,1,0,0,1,0,1,,0,FKID001899,Bannerghata Road,vehicle_breakdown,0,2024-02-23 23:05:29.405000+00:00
1,14,5,37,10,23,4,2,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0,0,0,1,0,1,2,0,1,,0,FKID001907,Bannerghata Road,vehicle_breakdown,0,2024-02-23 23:24:33.626000+00:00
11,4,0,37,10,23,4,2,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,4,12,1,0,,1,FKID002224,Non-corridor,construction,0,2024-02-23 23:57:56.728000+00:00
2,14,2,20,10,0,5,2,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,1,0,1,0,1,1,0,1,27.87250365,0,FKID001892,Bellary Road 1,vehicle_breakdown,0,2024-02-24 00:04:42.271000+00:00
11,14,7,28,10,0,5,2,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0,1,1,0,5,13,0,0,,0,FKID001891,Non-corridor,vehicle_breakdown,0,2024-02-24 00:08:26.250000+00:00
9,6,0,30,10,1,5,2,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,0,2,0,1,55.317655916666666,0,FKID001897,Magadi Road,others,0,2024-02-24 01:08:06.943000+00:00
19,14,5,53,10,1,5,2,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,1,0,1,0,0,2,0,1,,0,FKID001898,Tumkur Road,vehicle_breakdown,0,2024-02-24 01:29:51.933000+00:00
2,14,6,32,10,2,5,2,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,1,0,1,0,2,2,0,1,,0,FKID001902,Bellary Road 1,vehicle_breakdown,0,2024-02-24 02:21:12.537000+00:00
11,14,10,19,10,2,5,2,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,1,1,0,2,11,0,0,,0,FKID001901,Non-corridor,vehicle_breakdown,0,2024-02-24 02:33:23.253000+00:00
11,14,8,11,10,3,5,2,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0,0,1,1,0,3,12,0,0,,0,FKID001905,Non-corridor,vehicle_breakdown,0,2024-02-24 03:35:52.241000+00:00
16,16,0,29,10,3,5,2,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,0,1,0,1,245.19777885,0,FKID001906,ORR West 1,water_logging,0,2024-02-24 03:42:01.129000+00:00
7,14,2,33,10,3,5,2,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0,1,0,1,0,0,0,0,1,70.40309615,0,FKID001903,Hosur Road,vehicle_breakdown,0,2024-02-24 03:58:06.609000+00:00
12,14,5,14,10,4,5,2,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,1,0,1,0,0,0,0,1,64.34689078333334,0,FKID001904,ORR East 1,vehicle_breakdown,0,2024-02-24 04:05:56.450000+00:00
7,14,7,15,10,4,5,2,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,1,0,1,0,1,1,0,1,,0,FKID001908,Hosur Road,vehicle_breakdown,0,2024-02-24 04:32:01.237000+00:00
18,14,6,11,10,4,5,2,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,1,0,1,0,0,0,0,1,,0,FKID001910,Old Madras Road,vehicle_breakdown,0,2024-02-24 04:41:33.562000+00:00
11,14,2,2,10,4,5,2,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,1,1,0,2,12,0,0,,0,FKID001915,Non-corridor,vehicle_breakdown,0,2024-02-24 04:45:02.304000+00:00
18,14,6,45,10,4,5,2,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,1,0,1,0,1,1,0,1,,0,FKID001923,Old Madras Road,vehicle_breakdown,0,2024-02-24 04:45:35.631000+00:00
10,14,2,7,10,4,5,2,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,1,0,1,0,0,1,0,1,,0,FKID001916,Mysore Road,vehicle_breakdown,0,2024-02-24 04:53:39.333000+00:00
15,3,0,32,10,5,5,2,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,0,2,0,1,,0,FKID001917,ORR North 2,congestion,0,2024-02-24 05:15:32.869000+00:00
7,14,2,13,10,5,5,2,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0,1,0,1,0,2,2,0,1,18.99817295,0,FKID001911,Hosur Road,vehicle_breakdown,0,2024-02-24 05:37:59.709000+00:00
15,14,6,23,10,5,5,2,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0,1,0,1,0,1,2,0,1,,0,FKID001909,ORR North 2,vehicle_breakdown,0,2024-02-24 05:51:08.841000+00:00
9,11,0,34,10,6,5,2,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,0,2,0,1,,0,FKID001913,Magadi Road,road_conditions,0,2024-02-24 06:26:12.727000+00:00
6,6,0,19,10,6,5,2,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,1,0,1,4156.1516019,0,FKID001912,Hennur Main Road,others,0,2024-02-24 06:45:23.254000+00:00
18,14,5,25,10,7,5,2,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1,1,0,1,0,2,2,0,1,5.209710783333334,0,FKID001914,Old Madras Road,vehicle_breakdown,0,2024-02-24 07:18:48.525000+00:00
15,14,8,23,10,7,5,2,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1,1,0,1,0,2,3,0,1,,0,FKID001918,ORR North 2,vehicle_breakdown,0,2024-02-24 07:21:07.584000+00:00
10,14,2,6,10,8,5,2,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1,1,0,1,0,1,1,0,1,77.41273774999999,0,FKID001920,Mysore Road,vehicle_breakdown,0,2024-02-24 08:14:13.211000+00:00
11,6,0,38,10,8,5,2,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1,0,1,0,0,1,9,0,0,,0,FKID001921,Non-corridor,others,1,2024-02-24 08:26:02.997000+00:00
12,14,2,5,10,8,5,2,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1,1,0,1,0,0,1,0,1,,0,FKID001924,ORR East 1,vehicle_breakdown,0,2024-02-24 08:52:18.969000+00:00
11,14,5,50,10,9,5,2,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1,0,1,1,0,1,10,0,0,,0,FKID001919,Non-corridor,vehicle_breakdown,0,2024-02-24 09:58:13.524000+00:00
17,14,10,16,10,11,5,2,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0,0,0,1,0,0,0,0,1,69.93821856666666,0,FKID001922,Old Airport Road,vehicle_breakdown,0,2024-02-24 11:26:32.724000+00:00
11,14,7,38,10,12,5,2,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0,0,1,1,0,1,11,0,0,,0,FKID001927,Non-corridor,vehicle_breakdown,0,2024-02-24 12:35:12.564000+00:00
11,4,0,41,10,16,5,2,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,1,12,1,0,,1,FKID001931,Non-corridor,construction,0,2024-02-24 16:34:45.322000+00:00
21,14,3,6,10,18,5,2,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,1,0,1,0,0,0,0,1,35.05276381666667,0,FKID001928,West of Chord Road,vehicle_breakdown,0,2024-02-24 18:51:56.879000+00:00
11,14,2,11,10,19,5,2,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,0,1,1,0,1,13,0,0,,0,FKID001936,Non-corridor,vehicle_breakdown,0,2024-02-24 19:08:58.309000+00:00
11,2,0,9,10,19,5,2,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,0,1,0,0,2,14,0,0,52.07746276666667,1,FKID001929,Non-corridor,accident,0,2024-02-24 19:19:04.077877+00:00
10,14,2,17,10,19,5,2,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,1,0,1,0,0,2,1,1,,1,FKID001945,Mysore Road,vehicle_breakdown,0,2024-02-24 19:29:57.833000+00:00
11,14,3,38,10,20,5,2,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,1,1,0,3,15,0,0,,0,FKID001946,Non-corridor,vehicle_breakdown,0,2024-02-24 20:10:43.506000+00:00
